HEX_ID,WK_MORNING,WK_AFTERNOON,WKND_HOL,I_WM,I_WM_p,I_WA,I_WA_p,I_WK,I_WK_p,Gi_WM_z,Gi_WM_p,Gi_WA_z,Gi_WA_p,Gi_WK_z,Gi_WK_p,mk_tau,mk_p,EHSA
H0984,33053,29490,0,0.5449534144379552,0.12773843951444097,0.4312687600479189,0.09708563367135732,NA,NA,1.5230810088010902,0.12773843951444103,1.659149684114981,0.09708563367135745,NA,NA,1,1,Not_Significant
H0985,1699,8433,0,0.07167710047577383,0.6120579232132497,0.013077957191577689,0.6742392680561959,NA,NA,-0.5071381006086517,0.6120579232132497,-0.420337021939991,0.6742392680561958,NA,NA,1,1,Not_Significant
H0986,2161,3522,0,-0.04087985069863464,0.760795354556695,-0.012500724315066264,0.8997962496638032,NA,NA,0.3044365119112798,0.7607953545566951,0.12591873836867787,0.8997962496638032,NA,NA,-1,1,Not_Significant
H0987,401,848,0,0.03235570000754437,0.8414356281024994,-0.022074907948644303,0.8714007367201831,NA,NA,-0.2000574787336482,0.8414356281024993,0.16187951243260582,0.8714007367201833,NA,NA,1,1,Not_Significant
H0988,0,0,0,0.17061912653345124,0.3110914035890019,0.1309557169403286,0.3751567793011129,NA,NA,-1.012934593137016,0.311091403589002,-0.8868553574236747,0.3751567793011128,NA,NA,1,1,Not_Significant
H0989,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0990,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0991,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H0992,0,0,0,0.17074291043773795,0.31074067449190074,0.13114203403838628,0.3744780988908686,NA,NA,-1.0136690973924118,0.31074067449190096,-0.8881164797443925,0.37447809889086864,NA,NA,1,1,Not_Significant
H0993,28,232,0,0.09624133777147097,0.5665710708791025,0.0869947262162734,0.5469361679904241,NA,NA,-0.5731087384905333,0.5665710708791023,-0.6023575385208473,0.5469361679904241,NA,NA,-1,1,Not_Significant
H0994,0,0,0,0.16975533015788516,0.3135461496239366,0.12847831376835292,0.38425308655520546,NA,NA,-1.0078090308330576,0.3135461496239366,-0.8700865881042402,0.3842530865552055,NA,NA,1,1,Not_Significant
H0995,0,0,0,0.17072407375665083,0.3107940294718447,0.12978867577667064,0.37942512255907707,NA,NA,-1.0135573250057213,0.31079402947184487,-0.8789560198103875,0.3794251225590771,NA,NA,1,1,Not_Significant
H0996,0,0,0,0.07468929166568242,0.6572524362157544,0.04946962698870777,0.7373977138524401,NA,NA,-0.4437097626889914,0.6572524362157545,-0.3353014316846939,0.73739771385244,NA,NA,1,1,Not_Significant
H0997,29435,22969,0,0.7941726107356419,0.008185596467907879,0.3453443521157314,0.042033323427692795,NA,NA,2.644316962635929,0.008185596467907891,2.0331900747063436,0.042033323427692795,NA,NA,-1,1,Sporadic_Hotspot
H0998,170,3352,0,-0.07135116036470385,0.6673533199692722,-0.10506178287526902,0.3002298671611096,NA,NA,0.4297832478199311,0.667353319969272,1.0359405740925747,0.30022986716110966,NA,NA,1,1,Not_Significant
H0999,908,5382,0,0.11831163850029938,0.5305956161272574,-0.01523501750340491,0.8654810862620963,NA,NA,-0.627097057048569,0.5305956161272574,0.16940119163561004,0.8654810862620964,NA,NA,1,1,Not_Significant
H1000,0,0,0,0.17077520189103015,0.3548175361964155,0.1312403111890101,0.4172888828283537,NA,NA,-0.9252852749300453,0.3548175361964156,-0.8111337207203317,0.41728888282835347,NA,NA,1,1,Not_Significant
H1001,0,0,0,-0.2593267738026123,0.20935601229101097,-0.32691240921449916,0.0710100532073791,NA,NA,1.255338203204274,0.20935601229101095,1.8054131609660433,0.07101005320737908,NA,NA,1,1,Not_Significant
H1002,13955,6875,0,0.11454499189370666,0.03330712438076246,-0.11398072059862865,0.030460996391548468,NA,NA,2.1283614791614407,0.033307124380762526,2.1640436911571923,0.030460996391548468,NA,NA,1,1,Sporadic_Hotspot
H1003,68928,75992,0,1.7251228945434995,0.06276937662489786,2.5072170915341383,0.005397865940622913,NA,NA,1.8608215823591767,0.06276937662489786,2.7822787287774196,0.005397865940622919,NA,NA,1,1,Sporadic_Hotspot
H1004,1978,3220,0,0.009491859146438108,0.9444319039842465,-0.01503750982811921,0.88441336251332,NA,NA,-0.06970067567063772,0.9444319039842466,0.1453768233850504,0.8844133625133203,NA,NA,1,1,Not_Significant
H1005,0,0,0,0.11556219867026994,0.4925618569824718,0.06165599366606266,0.676102749345692,NA,NA,-0.6862398743239614,0.4925618569824718,-0.4177871465518618,0.6761027493456919,NA,NA,1,1,Not_Significant
H1006,18848,22648,0,-0.06275770328962074,0.6342101068828199,-0.06670343720042961,0.687219857841218,NA,NA,-0.475809492013218,0.6342101068828198,-0.4026307866517317,0.6872198578412179,NA,NA,1,1,Not_Significant
H1007,0,0,0,0.16690560940484958,0.32173467340052303,0.1240865535998505,0.4007064947237207,NA,NA,-0.9908994654751384,0.32173467340052325,-0.8403601334016066,0.4007064947237207,NA,NA,1,1,Not_Significant
H1008,0,0,0,0.1706191265334512,0.3110914035890019,0.13095571694032862,0.3751567793011128,NA,NA,-1.012934593137016,0.311091403589002,-0.8868553574236747,0.3751567793011128,NA,NA,1,1,Not_Significant
H1009,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H1010,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H1011,0,0,0,0.17074291043773795,0.31074067449190074,0.13114203403838628,0.3744780988908686,NA,NA,-1.0136690973924118,0.31074067449190096,-0.8881164797443925,0.37447809889086864,NA,NA,1,1,Not_Significant
H1012,0,0,0,0.09712646979487134,0.5640430577402709,0.08883167325418959,0.547353314532177,NA,NA,-0.5768466427214083,0.5640430577402709,-0.6017308450451277,0.547353314532177,NA,NA,-1,1,Not_Significant
H1013,336,104,0,0.07636556257284349,0.6394232196161777,0.06068677599165192,0.6779514467464233,NA,NA,-0.46850538689692905,0.6394232196161777,-0.41526018190699293,0.6779514467464233,NA,NA,1,1,Not_Significant
H1014,0,0,0,0.16892651619005233,0.3159134333840017,0.12265539259389098,0.40615835436970465,NA,NA,-1.0028910458186673,0.31591343338400174,-0.8306730509600492,0.4061583543697046,NA,NA,1,1,Not_Significant
H1015,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H1016,1017,3989,0,-0.17924538763387027,0.23948937014371016,-0.11117209196452396,0.22991695083419528,NA,NA,1.1762640666784294,0.23948937014371025,1.2005728167845553,0.22991695083419536,NA,NA,1,1,Not_Significant
H1017,58196,22376,0,1.6153627145587925,0.032907133476907685,0.36792480050495197,0.022852643187635937,NA,NA,2.133214508634019,0.032907133476907685,2.2758891811532806,0.02285264318763599,NA,NA,1,1,Sporadic_Hotspot
H1018,3944,30268,0,0.07734495033133305,0.464083069379103,-0.08832366716449278,0.7449526287264598,NA,NA,-0.7321400853984358,0.464083069379103,-0.32530185280569407,0.7449526287264598,NA,NA,1,1,Not_Significant
H1019,0,0,0,0.17077520189103015,0.4737730735094146,0.1312403111890101,0.5300185518190873,NA,NA,-0.7163535424379491,0.47377307350941483,-0.6279776950657879,0.5300185518190872,NA,NA,1,1,Not_Significant
H1020,0,0,0,0.014914044285624168,0.9352505526487177,-0.10537667051045355,0.5153492728088181,NA,NA,-0.08124067472753911,0.9352505526487176,0.6505310175910068,0.515349272808818,NA,NA,1,1,Not_Significant
H1021,11525,26584,0,0.03140607718235543,0.03757707044145185,0.3727567366235789,0.08989762575051911,NA,NA,2.0794384401191377,0.03757707044145189,1.6959379814867077,0.08989762575051914,NA,NA,-1,1,Sporadic_Hotspot
H1022,37317,102366,0,1.4577837487048613,6.17652431957864e-4,3.2035151726743103,0.011186432862233,NA,NA,3.4237419427186677,6.176524319578661e-4,2.536820394551593,0.011186432862232986,NA,NA,-1,1,Sporadic_Hotspot
H1023,8991,12595,0,-0.04331603556615276,0.08655612354920945,0.041300914223560505,0.11822659096694843,NA,NA,1.7138508399440127,0.08655612354920948,1.56226067970021,0.1182265909669483,NA,NA,-1,1,Not_Significant
H1024,10615,18350,0,-4.953109533650376e-4,0.4119253547001768,-0.05076452202867864,0.6323152414573947,NA,NA,-0.8205101336933331,0.4119253547001767,-0.47847067493287637,0.6323152414573947,NA,NA,1,1,Not_Significant
H1025,0,0,0,0.07362367370704018,0.6618309720999958,0.02592815453302456,0.8603280796743842,NA,NA,-0.43738663909906134,0.6618309720999958,-0.17595654768894525,0.8603280796743841,NA,NA,1,1,Not_Significant
H1026,582,1904,0,0.10403884960051418,0.5132547398703611,0.05722942456641613,0.6371062176917885,NA,NA,-0.6537781588480639,0.5132547398703611,-0.4717486354696056,0.6371062176917885,NA,NA,1,1,Not_Significant
H1027,58,139,0,0.16873615596658104,0.31380083303271267,0.1281707255384075,0.3791658121165282,NA,NA,-1.0072787615581158,0.31380083303271267,-0.8794343538934528,0.3791658121165282,NA,NA,1,1,Not_Significant
H1028,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H1029,0,0,0,0.16937052367281993,0.3146437900533468,0.1272170903353471,0.38893532756735866,NA,NA,-1.005525680647805,0.3146437900533469,-0.8615497600870737,0.38893532756735866,NA,NA,1,1,Not_Significant
H1030,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H1031,12,48,0,0.1701782679483495,0.31179397603029485,0.12694308702529833,0.3878237190110709,NA,NA,-1.0114648924786453,0.3117939760302948,-0.8635707847144848,0.38782371901107077,NA,NA,1,1,Not_Significant
H1032,27258,20325,0,-0.2383747448923628,0.37018597821295934,-0.09291366278598287,0.4861625561737954,NA,NA,-0.8961250525622064,0.37018597821295934,-0.696425247613993,0.48616255617379545,NA,NA,1,1,Not_Significant
H1033,0,0,0,0.14936327740386818,0.37518258213192707,0.09536300888939825,0.5183185899082039,NA,NA,-0.8868074384984863,0.3751825821319271,-0.6459394187054546,0.5183185899082037,NA,NA,1,1,Not_Significant
H1034,0,0,0,0.14911301864085372,0.37598273833721246,0.10900101097909264,0.4603620575446253,NA,NA,-0.8853224625038815,0.3759827383372125,-0.7382508008845886,0.4603620575446251,NA,NA,1,1,Not_Significant
H1035,0,0,0,0.09622230910269007,0.5676732510749303,0.08693369578276687,0.5559390730999745,NA,NA,-0.5714815681602554,0.5676732510749303,-0.5888840275582553,0.5559390730999743,NA,NA,-1,1,Not_Significant
H1036,93408,108222,0,2.65451907895838,0.043299497087439076,1.1197285395152132,0.40280118340810817,NA,NA,2.020809422169599,0.04329949708743922,0.8366289218103942,0.40280118340810817,NA,NA,-1,1,Sporadic_Hotspot
H1037,10253,10066,0,-0.004767802203616538,0.35590902783623185,-0.005050207272820094,0.5541432987434762,NA,NA,0.9231884096885818,0.3559090278362319,0.591562936907035,0.5541432987434762,NA,NA,-1,1,Not_Significant
H1038,0,0,0,0.15119043546931785,0.46383309611759976,0.021753423072149797,0.9040604446620407,NA,NA,-0.7325497381481607,0.4638330961175998,-0.1205336253091186,0.9040604446620406,NA,NA,1,1,Not_Significant
H1039,0,0,0,0.17076443807326608,0.31067970477374535,0.1296535446945629,0.37992127401519094,NA,NA,-1.0137968372629156,0.3106797047737454,-0.8780413596656911,0.37992127401519094,NA,NA,1,1,Not_Significant
H1040,48263,95531,0,-0.21257716580871736,0.7245758889678812,-0.2367548842885231,0.8426048970546317,NA,NA,-0.35234987433217163,0.724575888967881,-0.19856261894419555,0.8426048970546316,NA,NA,1,1,Not_Significant
H1041,54948,34770,0,1.6763834603766972,0.017542138453493457,0.8570167385172894,0.01004509857324151,NA,NA,2.375143297274457,0.017542138453493495,2.5742729738386094,0.010045098573241526,NA,NA,1,1,Sporadic_Hotspot
H1042,43885,41727,0,2.0345485869361566,1.246242388345629e-4,1.9252655530409424,7.22059452121615e-6,NA,NA,3.8368466473628247,1.246242388345633e-4,4.48708006465364,7.22059452121615e-6,NA,NA,1,1,Sporadic_Hotspot
H1043,431,892,0,0.00592586491525554,0.9703604189105698,-0.046381776679214115,0.7322576806026936,NA,NA,-0.03715625380798432,0.9703604189105697,0.3421238619097059,0.7322576806026937,NA,NA,1,1,Not_Significant
H1044,0,0,0,0.07305588231998586,0.6642757330927351,-0.003989048069379606,0.9788237062601386,NA,NA,-0.4340175000145279,0.6642757330927351,0.026543664952025356,0.9788237062601387,NA,NA,1,1,Not_Significant
H1045,2903,5987,0,0.006783959093622743,0.9554540856821715,-0.0068207655150555576,0.916518500951691,NA,NA,-0.05585905947764992,0.9554540856821715,0.10482017493845172,0.9165185009516912,NA,NA,1,1,Not_Significant
H1046,397,603,0,0.16266892951281822,0.3156779390514228,0.11974868452622965,0.39008905667283805,NA,NA,-1.003379193621413,0.3156779390514229,-0.8594558705808009,0.3900890566728382,NA,NA,1,1,Not_Significant
H1047,0,0,0,0.170578762216836,0.31120582821227544,0.13081034865503086,0.37568682664027636,NA,NA,-1.0126950808798216,0.3112058282122755,-0.8858714048437739,0.37568682664027625,NA,NA,1,1,Not_Significant
H1048,0,0,0,0.12504781307485027,0.4577691562638973,0.10837654158450372,0.46293413394180605,NA,NA,-0.7425252547646269,0.45776915626389736,-0.7340239623371279,0.4629341339418059,NA,NA,1,1,Not_Significant
H1049,0,0,0,0.14375532834879146,0.3933647920262147,0.11056935050779791,0.4539377325279404,NA,NA,-0.8535312022322885,0.3933647920262147,-0.7488664019578833,0.4539377325279402,NA,NA,1,1,Not_Significant
H1050,0,0,0,0.14812274740655995,0.37915926776504993,0.06831017573955114,0.6434882118384355,NA,NA,-0.8794464284607141,0.37915926776505,-0.46282722943463983,0.6434882118384355,NA,NA,1,1,Not_Significant
H1051,71,108,0,0.09652795592360469,0.5638299204710537,0.08515498735335737,0.5600778724709594,NA,NA,-0.5771621541193303,0.5638299204710537,-0.5827258441012161,0.5600778724709594,NA,NA,-1,1,Not_Significant
H1052,6858,13373,0,0.03160152971421252,0.5937181277651641,-0.020769637469007368,0.5766742473452675,NA,NA,-0.5334557596527805,0.593718127765164,-0.5582491726045458,0.5766742473452673,NA,NA,-1,1,Not_Significant
H1053,668,3484,0,0.1411402899786388,0.3710896721627436,0.07748551301677825,0.4362260262203914,NA,NA,-0.8944341040675694,0.37108967216274347,-0.7785819312417631,0.43622602622039136,NA,NA,1,1,Not_Significant
H1054,0,0,0,-0.10454441983260955,0.5353759941561758,-0.03790694967842882,0.7978555837855864,NA,NA,0.6198204641566738,0.535375994156176,0.25612336127082624,0.7978555837855864,NA,NA,-1,1,Not_Significant
H1055,3050,7441,0,-0.24533444832300227,0.04083357038892847,-0.08374235484862366,0.06183333792593926,NA,NA,2.0452159733208277,0.040833570388928445,1.8674889541101882,0.06183333792593933,NA,NA,-1,1,Sporadic_Hotspot
H1056,58379,48136,0,2.0921809052699296,0.005929407944966826,0.7852725929048106,0.12892742142326655,NA,NA,2.751659818651826,0.005929407944966844,1.5183451095124147,0.12892742142326663,NA,NA,-1,1,Sporadic_Hotspot
H1057,0,0,0,0.13097329475396685,0.436754351517227,0.04321879072090461,0.7695286711222302,NA,NA,-0.7776856541207534,0.43675435151722714,-0.29299147074896426,0.7695286711222301,NA,NA,1,1,Not_Significant
H1058,0,0,0,0.17077520189103015,0.3548175361964155,0.1312403111890101,0.4172888828283537,NA,NA,-0.9252852749300453,0.3548175361964156,-0.8111337207203317,0.41728888282835347,NA,NA,1,1,Not_Significant
H1059,4,775,0,0.04088619971739628,0.8078335560825706,-0.059685310792715864,0.6634430040979741,NA,NA,-0.24322183072468695,0.8078335560825705,0.43516453351741974,0.663443004097974,NA,NA,1,1,Not_Significant
H1060,29762,22181,0,0.4500188776629559,0.14066997905603787,0.25423917500121074,0.1097163988311978,NA,NA,1.4733006739628207,0.14066997905603804,1.5994691465726139,0.10971639883119776,NA,NA,1,1,Not_Significant
H1061,78962,70669,0,3.718218397299911,6.216124768921225e-4,2.7770613311413896,7.973137403546857e-4,NA,NA,3.422004662286002,6.216124768921235e-4,3.3537256487763774,7.973137403546884e-4,NA,NA,-1,1,Sporadic_Hotspot
H1062,22531,25506,0,0.33336761326761033,0.07996190835316894,0.3716063305233449,0.06974682703750151,NA,NA,1.7509071304948611,0.07996190835316898,1.8135513443940343,0.06974682703750162,NA,NA,1,1,Not_Significant
H1063,7966,17005,0,-0.007594499299613799,0.8552617225694885,0.1593532815815534,0.06830130366992195,NA,NA,0.18240905192560625,0.8552617225694885,1.8230137811604397,0.06830130366992192,NA,NA,1,1,Not_Significant
H1064,12191,19279,0,-0.006988990260696002,0.785850907182038,-0.015278764403013598,0.8980191994089293,NA,NA,-0.27170233313053826,0.7858509071820379,-0.12816398672772517,0.898019199408929,NA,NA,1,1,Not_Significant
H1065,0,0,0,0.08399461212271471,0.6178319945724025,0.05683427096358101,0.7001259818930886,NA,NA,-0.498925321714189,0.6178319945724025,-0.3851504095706487,0.7001259818930885,NA,NA,1,1,Not_Significant
H1066,15,71,0,0.16841555105232822,0.3166926839656412,0.1273580278135901,0.38524779950945404,NA,NA,-1.001277466055332,0.31669268396564126,-0.8682677011160425,0.3852477995094541,NA,NA,1,1,Not_Significant
H1067,0,0,0,0.09000082243506174,0.5929508672198749,0.06932365885535939,0.6385785280729552,NA,NA,-0.534564745584704,0.5929508672198749,-0.4696871805198631,0.6385785280729552,NA,NA,1,1,Not_Significant
H1068,522,1965,0,0.07551325823502346,0.6370461969553765,0.06044416273220583,0.6158732257375155,NA,NA,-0.4718327159704327,0.6370461969553763,-0.5017075885458095,0.6158732257375156,NA,NA,-1,1,Not_Significant
H1069,0,0,0,0.10408796893377897,0.5364734842424355,0.0460544960045297,0.7548995699208763,NA,NA,-0.6181545233455222,0.5364734842424357,-0.3121854753005481,0.7548995699208763,NA,NA,1,1,Not_Significant
H1070,79,1711,0,0.1464769123029118,0.38091233157486737,0.060035108146845935,0.6282227313509163,NA,NA,-0.8762165306111075,0.38091233157486737,-0.48422988290107394,0.6282227313509162,NA,NA,1,1,Not_Significant
H1071,0,0,0,0.07215172162780459,0.6681761873391917,0.055943634286052556,0.7045972939951513,NA,NA,-0.42865242545337506,0.6681761873391917,-0.3791219677078768,0.704597293995151,NA,NA,1,1,Not_Significant
H1072,95,562,0,0.10856132707163638,0.5153490338369657,0.06777564114177677,0.6279201352721093,NA,NA,-0.6505313876759471,0.5153490338369657,-0.48465634895333626,0.6279201352721093,NA,NA,1,1,Not_Significant
H1073,7382,7378,0,-0.02888263587754597,0.5706017128916935,-0.014342862831906604,0.7537966012607501,NA,NA,0.567165547466949,0.5706017128916936,0.3136372017621288,0.7537966012607502,NA,NA,-1,1,Not_Significant
H1074,23638,10210,0,0.30728563056508396,0.13959745021615352,-0.008280123237948123,0.20585658355922234,NA,NA,1.4772917436438673,0.13959745021615363,1.2650411320290327,0.2058565835592222,NA,NA,-1,1,Not_Significant
H1075,39352,19089,0,1.6169477208998557,4.1681544710830574e-4,0.3017310199990576,0.009430918432977208,NA,NA,3.5292016165532116,4.1681544710830775e-4,2.5960250681674704,0.009430918432977194,NA,NA,-1,1,Sporadic_Hotspot
H1076,594,2657,0,-0.10033182262055865,0.5285156693860784,-0.00972977548558288,0.9304214277040548,NA,NA,0.6302734824574306,0.5285156693860784,0.08731462707051636,0.9304214277040548,NA,NA,-1,1,Not_Significant
H1077,0,0,0,0.17077520189103015,0.4080177562909884,0.1312403111890101,0.46826000361036674,NA,NA,-0.8273869827863918,0.40801775629098863,-0.7253130466966894,0.46826000361036674,NA,NA,1,1,Not_Significant
H1078,0,0,0,0.17077520189103015,0.4080177562909884,0.1312403111890101,0.46826000361036674,NA,NA,-0.8273869827863918,0.40801775629098863,-0.7253130466966894,0.46826000361036674,NA,NA,1,1,Not_Significant
H1079,0,0,0,0.17076443807326605,0.3106797047737454,0.1296535446945629,0.37992127401519094,NA,NA,-1.0137968372629156,0.3106797047737454,-0.8780413596656911,0.37992127401519094,NA,NA,1,1,Not_Significant
H1080,0,0,0,-0.040494322227553774,0.8105144460744944,-0.1144546128112022,0.4387826010539409,NA,NA,0.23976241444072452,0.8105144460744945,0.774250616267265,0.43878260105394096,NA,NA,1,1,Not_Significant
H1081,40445,21079,0,1.0638005335394034,0.025250651414121576,0.19952642621158526,0.16503586298530137,NA,NA,2.2375463823402155,0.025250651414121576,1.388332359149873,0.16503586298530137,NA,NA,-1,1,Sporadic_Hotspot
H1082,86828,100573,0,2.9728184495378223,0.014041909977289553,2.5265923432176116,0.041233179656525,NA,NA,2.4561894738275436,0.014041909977289553,2.041177576906581,0.041233179656525,NA,NA,-1,1,Sporadic_Hotspot
H1083,9086,12141,0,-0.016223397777315494,0.4947638509047726,0.04868315430698101,0.015736653155635234,NA,NA,0.6827515478893088,0.4947638509047726,2.4149665881415565,0.015736653155635234,NA,NA,1,1,Sporadic_Hotspot
H1084,5542,11414,0,-0.03542127918749304,0.6590256889338879,0.022005736337219868,0.029432591612704003,NA,NA,0.44125874513772184,0.6590256889338879,2.1776434559274653,0.02943259161270407,NA,NA,1,1,Sporadic_Hotspot
H1085,28367,27847,0,-0.1514332308796939,0.5937448238953185,-0.054948576616906546,0.8174857899004757,NA,NA,-0.533417185316018,0.5937448238953185,-0.23077990944753626,0.8174857899004756,NA,NA,1,1,Not_Significant
H1086,0,0,0,0.16096667295352787,0.3392444273430013,0.11661339527116345,0.4296582145919714,NA,NA,-0.9556592286999472,0.3392444273430013,-0.7897766557024867,0.42965821459197123,NA,NA,1,1,Not_Significant
H1087,0,0,0,0.13338708088755794,0.42835572755361667,0.0865078281300636,0.5578745322008118,NA,NA,-0.7920084871009738,0.42835572755361667,-0.5860014622537574,0.5578745322008117,NA,NA,1,1,Not_Significant
H1088,16471,9202,0,-0.06213950258156268,0.508360302897098,0.008659861202703994,0.6724424873042649,NA,NA,-0.6613930171263894,0.508360302897098,-0.4227982188539256,0.6724424873042648,NA,NA,1,1,Not_Significant
H1089,9519,8131,0,0.003416577261017987,0.839371357683665,0.005183779062096116,0.8831537681135608,NA,NA,-0.20269765306410795,0.8393713576836648,-0.14697244714626176,0.8831537681135608,NA,NA,1,1,Not_Significant
H1090,8327,28977,0,0.02255810918536642,0.5291564788064875,-0.16608388914046673,0.5119783935267945,NA,NA,-0.6292941831618197,0.5291564788064875,-0.6557602538758894,0.5119783935267945,NA,NA,-1,1,Not_Significant
H1091,0,0,0,0.15896998475829427,0.34526605663006515,0.12147606678640503,0.4106839835435687,NA,NA,-0.9438113557107348,0.34526605663006527,-0.8226905624245168,0.4106839835435687,NA,NA,1,1,Not_Significant
H1092,2375,2817,0,0.09091581788683507,0.4863822696902607,0.06109663255993922,0.5741389153849303,NA,NA,-0.6960743488550045,0.48638226969026066,-0.5619663948894558,0.5741389153849301,NA,NA,1,1,Not_Significant
H1093,0,0,0,-0.3097189321422929,0.06616897882669522,-0.3355863914773711,0.023145606797999114,NA,NA,1.8372772349592228,0.06616897882669533,2.2710226506277484,0.02314560679799915,NA,NA,1,1,Sporadic_Hotspot
H1094,71293,65026,0,2.6148413897273315,0.006733133838286617,1.76065490674165,0.018918495827925194,NA,NA,2.7097628137419916,0.0067331338382866325,2.347133089280273,0.018918495827925194,NA,NA,-1,1,Sporadic_Hotspot
H1095,34160,57358,0,0.798561963788345,0.0334384998049993,0.26790150663320544,0.6764564856384929,NA,NA,2.1267784001567205,0.03343849980499934,0.41730342226318895,0.676456485638493,NA,NA,-1,1,Sporadic_Hotspot
H1096,33694,11093,0,0.5740396704775133,0.11878131535051283,0.002064684601185651,0.7155559088542663,NA,NA,1.5599093046067238,0.11878131535051283,0.3644045894485676,0.7155559088542662,NA,NA,-1,1,Not_Significant
H1097,0,0,0,0.1663135994278261,0.3234531416085599,0.12164600435935874,0.41003001198164607,NA,NA,-0.9873866190362882,0.32345314160856,-0.8238408168489079,0.4100300119816459,NA,NA,1,1,Not_Significant
H1098,0,0,0,0.17077520189103015,0.5587160933401475,0.1312403111890101,0.6082244294829044,NA,NA,-0.5847496065156478,0.5587160933401476,-0.5126096101104027,0.6082244294829042,NA,NA,1,1,Not_Significant
H1099,0,0,0,0.17077520189103015,0.5587160933401475,0.1312403111890101,0.6082244294829044,NA,NA,-0.5847496065156478,0.5587160933401476,-0.5126096101104027,0.6082244294829042,NA,NA,1,1,Not_Significant
H1100,0,0,0,0.17077520189103015,0.3106492228753715,0.1312403111890101,0.37412041965515186,NA,NA,-1.0138607071981673,0.3106492228753717,-0.8887816871223535,0.3741204196551518,NA,NA,1,1,Not_Significant
H1101,0,0,0,0.17076443807326605,0.3106797047737454,0.1296535446945629,0.37992127401519094,NA,NA,-1.0137968372629156,0.3106797047737454,-0.8780413596656911,0.37992127401519094,NA,NA,1,1,Not_Significant
H1102,482,1514,0,-0.09351360296138748,0.5613204663821425,-0.03338718259591993,0.7926221462055374,NA,NA,0.5808812851484899,0.5613204663821425,0.26290714872828774,0.7926221462055375,NA,NA,-1,1,Not_Significant
H1103,13755,5148,0,0.19068946592353636,1.6584798334121314e-4,-0.2613075026735267,6.417009906339077e-4,NA,NA,3.766053929738283,1.6584798334121255e-4,3.4133473393978147,6.417009906339108e-4,NA,NA,-1,1,Sporadic_Hotspot
H1104,23858,26984,0,0.35049032309995876,0.09751451579918828,0.4529834208001715,0.044402379808795085,NA,NA,1.6570245300674264,0.09751451579918834,2.0102722728158136,0.044402379808795175,NA,NA,1,1,Sporadic_Hotspot
H1105,49221,152831,0,-0.23824374499421103,0.7000598968050917,0.9424345440343393,0.6252551721605235,NA,NA,-0.3852396132310926,0.7000598968050915,0.4884160549268604,0.6252551721605235,NA,NA,1,1,Not_Significant
H1106,9629,9577,0,-0.0037531021363241403,0.8038361395070636,-0.010066884184074318,0.5105703752561048,NA,NA,0.2483855154344731,0.8038361395070637,0.6579498212327998,0.5105703752561048,NA,NA,1,1,Not_Significant
H1107,0,0,0,0.040080926599779444,0.8116081292407139,0.011284859090073937,0.93875031358856,NA,NA,-0.23835195337058013,0.8116081292407139,-0.07684064837275162,0.9387503135885599,NA,NA,1,1,Not_Significant
H1108,333,738,0,0.12138979164644412,0.45674621001468846,0.06972102359203756,0.6119006521205808,NA,NA,-0.7442153384540953,0.45674621001468846,-0.5073622726393573,0.6119006521205808,NA,NA,1,1,Not_Significant
H1109,13546,21039,0,-0.012389323163601081,0.7935120707133758,-0.05327172097624156,0.7102342398073487,NA,NA,-0.2617527481115095,0.7935120707133758,-0.37154151619606596,0.7102342398073485,NA,NA,-1,1,Not_Significant
H1110,7954,10591,0,-0.006970723023833776,0.8676460724974298,-4.485642934082145e-5,0.9719646936303863,NA,NA,0.16664920821154747,0.86764607249743,0.03514427904590796,0.9719646936303863,NA,NA,-1,1,Not_Significant
